Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ20,OUT019,95.99727424
DRQ35,OUT019,106.7027732
FDG02,OUT013,3066.077609
NCU29,OUT018,2019.034322
FDL27,OUT027,2510.568348
NCA54,OUT035,2967.782119
FDJ32,OUT035,1184.253613
FDB21,OUT019,1883.655234
FDR46,OUT035,2457.317827
FDZ32,OUT046,1751.718645
DRF36,OUT017,3085.976325
NCU54,OUT017,3377.112628
NCI31,OUT017,655.8840975
DRA59,OUT035,3080.351684
NCC55,OUT045,563.6280499
FDE44,OUT018,528.7034096
NCN26,OUT018,1562.861826
FDC11,OUT049,1509.740081
FDV24,OUT035,2534.569044
FDR40,OUT019,-531.5573072
NCQ17,OUT049,2574.123738
FDC46,OUT045,2867.686837
NCM18,OUT046,1008.508578
FDK16,OUT046,1560.531724
FDI28,OUT017,1415.145906
FDS11,OUT018,3322.087185
DRD13,OUT046,1060.562319
FDL36,OUT035,1584.883511
FDI27,OUT013,876.5210465
FDJ53,OUT019,5.397957064
FDS44,OUT045,3790.223514
FDE28,OUT046,3668.216634
FDQ33,OUT018,2135.036139
FDB37,OUT017,3906.296511
FDQ31,OUT045,1393.978128
NCQ05,OUT046,2376.572295
FDE10,OUT013,2159.641874
FDF38,OUT017,820.9776545
FDE50,OUT019,1127.349066
DRG37,OUT010,555.9039946
NCH06,OUT049,3990.022889
FDY14,OUT045,4119.720795
FDO27,OUT017,1649.114881
FDQ19,OUT049,3970.213802
FDZ26,OUT019,1859.426242
FDN51,OUT013,4191.570779
FDK20,OUT035,2145.043668
FDD40,OUT018,2831.954082
DRI25,OUT018,659.9435691
FDH56,OUT017,1992.887971
FDI36,OUT027,4611.899199
DRH11,OUT018,651.488976
NCV18,OUT017,1411.295692
DRI01,OUT049,2837.372192
DRE48,OUT049,3247.260869
FDS51,OUT035,1155.709257
FDM38,OUT017,975.9209144
FDB60,OUT027,4523.452308
FDY58,OUT035,3773.53836
FDY22,OUT045,2253.148561
FDF11,OUT027,5255.910147
FDZ51,OUT035,1764.794053
FDQ45,OUT017,3037.609253
FDF17,OUT035,3270.727374
NCF31,OUT027,3849.702788
FDA37,OUT013,2085.602919
FDO51,OUT046,781.0314708
FDF34,OUT013,3227.291846
FDD57,OUT018,1285.620963
FDO37,OUT046,3637.904547
FDR49,OUT049,920.7893066
FDS39,OUT049,2382.977235
FDI48,OUT027,2368.796837
DRM35,OUT049,2925.520229
FDV57,OUT035,3070.449048
FDZ55,OUT013,2617.401602
FDI28,OUT035,1431.73663
FDS21,OUT045,1040.149086
FDT34,OUT013,1748.283583
DRI25,OUT035,1046.890785
FDT47,OUT010,-310.2473285
DRH39,OUT045,1147.905922
NCD54,OUT045,2233.511287
FDU16,OUT027,2873.506623
NCW29,OUT045,2002.253514
FDV25,OUT027,4951.789606
FDM56,OUT035,1910.223077
FDZ04,OUT027,2526.874227
FDG59,OUT019,-1253.658112
FDI56,OUT045,1407.648126
FDS33,OUT035,1614.883384
FDC23,OUT049,2901.124027
FDT11,OUT049,3103.648612
FDG17,OUT045,3864.333734
FDZ44,OUT045,1846.999789
FDJ52,OUT013,2608.749048
DRI23,OUT046,2501.46945
DRE15,OUT010,-644.3102075
NCF07,OUT013,1654.179079
NCR29,OUT049,1014.107547
FDE44,OUT019,-1137.191885
FDT23,OUT035,1489.947848
NCG06,OUT017,4154.491216
NCU41,OUT010,1101.88258
FDH46,OUT017,1799.274702
FDV31,OUT013,2846.660335
NCT41,OUT027,3871.125378
FDE22,OUT027,4011.709001
FDC26,OUT045,1697.551164
DRF51,OUT017,675.8443025
NCY53,OUT019,-108.1291663
FDY21,OUT017,3195.210393
FDL27,OUT013,1113.66402
FDZ34,OUT049,3179.760709
NCF43,OUT010,370.8019628
FDC21,OUT035,1939.945289
FDL26,OUT013,2513.787917
FDT25,OUT010,29.37278759
NCR30,OUT046,1193.881349
DRL23,OUT019,-191.8674569
NCR05,OUT049,3211.34599
NCE19,OUT018,594.7501162
FDY07,OUT035,895.5838974
FDB10,OUT017,3812.124481
FDP57,OUT013,1726.691386
FDU48,OUT019,203.4512028
FDH48,OUT035,1534.699284
FDO33,OUT035,1997.812045
NCU29,OUT045,2290.135615
FDW35,OUT046,725.9851002
FDH05,OUT010,1783.253793
FDP26,OUT049,1787.102085
DRG27,OUT035,830.1342673
FDQ33,OUT046,2414.671986
FDH20,OUT010,-272.5744085
FDV14,OUT046,1457.54392
DRD01,OUT046,940.1066758
NCI17,OUT049,1634.571693
FDF39,OUT010,2296.203346
FDX37,OUT046,1621.191271
NCX17,OUT035,3815.128675
FDN03,OUT013,4047.591724
NCS41,OUT010,972.3176508
FDH34,OUT045,2881.416164
NCX53,OUT018,1982.468831
FDY31,OUT046,2369.236678
FDD20,OUT017,2124.656932
FDE51,OUT045,750.1366384
FDV27,OUT046,1461.486781
FDF16,OUT035,2513.29679
FDZ02,OUT049,1707.616585
NCK05,OUT045,952.7263606
FDM12,OUT027,4507.223685
NCA05,OUT018,2097.074827
FDX33,OUT045,2518.285908
FDM25,OUT049,2941.727613
FDE41,OUT018,1164.633574
FDW14,OUT045,1432.558851
NCD30,OUT046,1528.517709
FDB23,OUT010,1721.569946
FDF45,OUT046,1048.076292
FDW20,OUT017,2096.268484
FDF47,OUT045,3456.907561
NCR05,OUT019,1249.1237
DRB01,OUT046,2960.775845
FDE36,OUT013,2700.591161
FDU56,OUT049,3026.835208
FDB23,OUT049,3706.948224
FDN48,OUT049,1578.278223
FDS43,OUT013,3021.262844
NCN05,OUT013,2937.383541
NCL53,OUT049,2881.5595
FDL56,OUT046,1396.844871
FDH17,OUT018,1332.295166
FDP37,OUT046,2011.439717
FDG09,OUT019,1143.571718
FDA55,OUT045,3515.60017
FDX31,OUT049,3853.068567
FDJ41,OUT045,4083.853153
DRC24,OUT045,2418.576663
FDQ21,OUT035,2119.956942
NCT54,OUT045,1428.538501
FDH08,OUT049,3751.369751
FDY38,OUT018,3444.774783
DRM11,OUT010,2190.059017
FDG32,OUT049,3575.440047
NCH18,OUT046,3851.489425
FDI20,OUT035,3494.444537
FDA33,OUT018,2084.938167
FDN45,OUT013,3546.52417
FDT45,OUT010,-978.7640993
FDR32,OUT035,3807.009297
FDA48,OUT017,3569.932716
FDN23,OUT017,2443.957525
NCR18,OUT035,861.814621
FDD45,OUT046,1514.489727
FDI22,OUT018,2996.398919
FDT09,OUT013,2198.8392
DRC24,OUT027,3898.146688
FDT39,OUT046,2437.378491
FDX28,OUT045,1526.279527
FDA50,OUT018,1257.617599
FDT33,OUT027,4176.993736
FDQ60,OUT049,2067.513504
NCM19,OUT018,1503.60883
FDF40,OUT046,3968.738764
NCI30,OUT035,3985.950477
FDK34,OUT049,3866.580934
FDA38,OUT027,5241.043379
FDT02,OUT045,592.703692
FDC11,OUT017,1490.816022
FDD08,OUT046,692.0507113
NCS29,OUT046,4120.83169
DRI03,OUT010,896.0541309
FDK48,OUT035,1356.892144
FDM52,OUT049,2492.830703
FDP49,OUT035,1138.860389
DRA24,OUT046,2645.826257
NCJ43,OUT049,2827.336115
FDE11,OUT045,2884.181715
FDP01,OUT049,2597.849155
FDQ59,OUT018,1148.00877
FDA43,OUT019,1182.258532
FDL14,OUT017,2601.931865
FDV50,OUT010,86.99354694
FDT01,OUT027,4794.921111
NCC42,OUT035,2359.982628
FDO28,OUT046,1909.866504
FDD32,OUT019,-536.5527521
FDV45,OUT035,3099.554998
NCW17,OUT019,117.1450138
NCJ17,OUT027,2799.050189
NCF18,OUT049,3085.638854
FDP01,OUT045,2426.96243
FDH24,OUT045,2452.238605
FDI38,OUT027,4808.480693
FDX03,OUT035,945.9653633
FDY28,OUT046,3402.967037
FDN34,OUT018,2485.310235
FDJ02,OUT045,2364.706944
FDW40,OUT019,371.1263512
FDX03,OUT017,867.1791843
FDE17,OUT027,3919.194255
FDT58,OUT046,2660.951368
FDI38,OUT013,3377.956215
FDW22,OUT035,3730.724785
FDS15,OUT027,3247.404755
NCX06,OUT013,2902.267438
DRK47,OUT035,3768.499688
FDC23,OUT027,4289.123857
FDM56,OUT010,-185.8901831
FDP21,OUT046,3069.15476
FDP58,OUT046,3446.047907
FDA27,OUT019,2173.194506
FDK41,OUT019,-538.4721081
NCH42,OUT046,3626.759657
FDG29,OUT045,668.5060366
FDW15,OUT018,2167.192662
FDD28,OUT018,710.37493
FDQ37,OUT049,3164.894943
FDC23,OUT035,2987.459733
FDV13,OUT035,1640.018664
FDK33,OUT046,3363.217408
FDO33,OUT013,1844.555074
FDN21,OUT017,2660.452964
NCW06,OUT027,4476.405169
FDI38,OUT035,3483.06091
FDC21,OUT027,3231.92908
NCS05,OUT046,2109.795008
NCN53,OUT049,722.9011324
FDV40,OUT010,-671.8814192
FDG60,OUT017,3768.592994
NCY30,OUT027,4332.772531
FDM40,OUT045,2177.77273
NCO30,OUT046,2878.550576
FDK10,OUT046,2931.090204
FDM36,OUT045,2735.818232
FDN10,OUT013,1926.043137
FDM46,OUT018,1221.437864
FDX50,OUT049,1888.161145
FDP33,OUT045,3950.980634
FDO12,OUT045,3033.513
FDC28,OUT013,1814.312444
FDO31,OUT045,1317.202162
FDX45,OUT035,2603.720164
FDV21,OUT049,2091.306575
FDH04,OUT049,1634.878656
NCG54,OUT013,2694.511234
FDO13,OUT046,2594.08438
FDA09,OUT027,4325.857579
FDC38,OUT017,2210.977101
NCO42,OUT046,2276.057867
FDL45,OUT049,2091.424582
NCK31,OUT013,887.7844459
FDM39,OUT017,2938.345064
FDC22,OUT010,1155.321835
FDF46,OUT046,1850.771515
FDQ37,OUT045,2981.57592
FDH41,OUT010,1460.070836
FDQ04,OUT046,686.4229067
NCQ02,OUT027,4423.5048
FDJ57,OUT027,4478.914693
NCE07,OUT049,2333.799369
FDE56,OUT013,1045.697676
FDI20,OUT049,3422.08324
FDK36,OUT018,552.735924
FDP08,OUT027,4522.371352
FDF44,OUT017,2232.270185
NCU53,OUT017,2733.076535
FDF47,OUT035,3690.862095
FDS55,OUT010,472.1629009
FDZ52,OUT010,-151.164701
FDL04,OUT018,1408.904803
NCM26,OUT035,2560.14901
FDX43,OUT049,2776.752934
FDP52,OUT049,3738.156516
DRK49,OUT045,640.8391952
FDE38,OUT013,2671.46335
DRF13,OUT035,2457.963154
FDK41,OUT010,-558.140775
FDJ04,OUT027,3361.7444
FDZ44,OUT018,1638.03881
FDS11,OUT013,3647.460863
FDA55,OUT049,3695.808198
NCW53,OUT046,3053.243076
FDB49,OUT027,3103.837856
FDD23,OUT017,3122.189215
NCV42,OUT045,1701.409147
NCZ29,OUT018,1740.642892
FDQ26,OUT013,1036.067732
FDV08,OUT017,792.6712266
FDC53,OUT049,1730.46484
FDV58,OUT010,1188.875537
NCP02,OUT019,-953.7827435
DRI37,OUT045,863.139747
FDQ12,OUT049,3736.358245
FDE33,OUT046,1292.859214
FDX27,OUT045,1510.191553
FDM22,OUT017,998.5269373
NCH30,OUT019,-100.3969137
FDC04,OUT017,3910.624549
FDO38,OUT046,1297.078937
FDV52,OUT027,3358.037477
FDB32,OUT013,1568.391035
FDV43,OUT018,504.6531802
FDI24,OUT018,2554.076282
FDR40,OUT017,1478.66213
FDW02,OUT049,2150.130259
FDE44,OUT049,888.4305925
FDL38,OUT046,1504.069616
NCT54,OUT010,-375.2856047
DRJ39,OUT010,1552.820695
FDW55,OUT049,4076.607103
DRF13,OUT019,402.5685711
NCW17,OUT049,2155.544512
FDP13,OUT035,865.6458844
FDS08,OUT018,2502.87618
NCP17,OUT035,1150.433917
NCO53,OUT035,2983.414424
FDH19,OUT045,2715.036138
FDJ04,OUT017,1995.069818
FDG10,OUT049,1105.042658
FDA40,OUT010,-464.7342054
FDI53,OUT045,2550.378803
FDU09,OUT010,-936.1653328
FDK60,OUT045,1568.144472
FDR43,OUT017,665.5238515
FDW22,OUT017,3620.908305
DRP47,OUT010,2016.847049
DRG48,OUT010,421.0458145
FDA14,OUT035,2478.617319
FDU49,OUT013,1506.04852
FDK28,OUT045,4004.43546
FDT19,OUT046,2784.471577
NCQ42,OUT045,1928.34527
FDD03,OUT045,3646.573551
NCM53,OUT013,1748.33493
NCX53,OUT045,2175.881461
FDV14,OUT027,2850.570538
NCZ54,OUT017,2625.956129
FDB39,OUT013,961.6519135
DRC24,OUT046,2436.368833
FDY36,OUT013,1258.917765
FDN01,OUT035,2955.804464
DRH25,OUT046,872.7390167
FDV08,OUT046,745.781519
NCP53,OUT049,3852.186303
FDU52,OUT010,594.0728176
NCI42,OUT045,3205.967124
FDZ14,OUT035,2128.435166
FDF11,OUT046,3855.150585
FDQ13,OUT018,1133.677191
FDO32,OUT010,-1146.117464
DRJ37,OUT018,2153.695376
FDY43,OUT046,2664.978712
NCT41,OUT017,2503.723459
NCV17,OUT045,2036.170482
FDM04,OUT027,2384.827735
DRB48,OUT018,415.2045362
FDM24,OUT013,2510.105161
FDT37,OUT049,4116.191491
NCO05,OUT010,-356.691202
FDL13,OUT046,3740.893609
FDL15,OUT017,2527.463953
FDB11,OUT018,3257.43651
FDL14,OUT019,641.2259706
FDY10,OUT019,-55.09702697
FDJ40,OUT049,1928.178734
NCW18,OUT046,3719.51622
NCY06,OUT013,2070.823781
DRE13,OUT018,1115.84311
FDA26,OUT045,3425.816961
NCE19,OUT010,-1066.766189
FDE33,OUT035,1498.108381
DRL59,OUT027,2328.709153
FDY07,OUT046,769.5741498
FDF57,OUT018,2484.84315
FDM58,OUT035,1956.734659
FDP26,OUT027,3121.082508
FDY32,OUT046,2613.157346
FDD51,OUT010,-1105.959726
FDU22,OUT018,1635.469141
FDZ49,OUT018,3263.44916
NCI42,OUT017,3365.821165
FDT04,OUT027,2094.519969
NCU41,OUT045,2939.388383
FDS56,OUT045,4148.208494
NCN42,OUT017,2424.787462
FDK34,OUT046,3770.981632
FDB03,OUT017,3900.35429
DRJ25,OUT035,936.4947999
FDT25,OUT027,3436.703919
FDN20,OUT013,2714.587797
FDP09,OUT013,3410.779077
FDM20,OUT019,1950.331011
NCG55,OUT046,1814.11737
NCP14,OUT045,1594.460298
NCH06,OUT046,3849.381307
FDV52,OUT013,1943.414528
NCL07,OUT035,818.9817708
DRJ11,OUT027,4452.238763
DRO59,OUT013,1240.319032
FDW15,OUT010,486.8929456
NCQ30,OUT035,2073.620589
NCN54,OUT019,-681.7355468
FDY01,OUT027,3334.565288
FDX39,OUT035,3562.610028
FDH53,OUT027,2848.142104
FDA57,OUT035,859.1396697
NCC07,OUT010,-207.7228408
FDU28,OUT013,3045.817199
FDK36,OUT010,-1070.10012
FDR36,OUT018,499.4973987
NCQ17,OUT035,2571.941582
FDS28,OUT019,-948.0784993
FDE08,OUT045,2312.500128
FDU22,OUT046,1919.768036
FDG41,OUT045,1754.031473
FDO31,OUT010,-580.2944901
FDM21,OUT019,2140.773621
FDU40,OUT017,3142.910514
FDV36,OUT018,1751.88052
FDT10,OUT027,2474.331703
FDX38,OUT045,798.3929273
NCU30,OUT027,4034.260155
NCV06,OUT049,3130.900452
FDT16,OUT035,4320.491482
NCP41,OUT027,3177.018479
FDZ56,OUT017,2780.117274
FDC22,OUT035,3218.61728
FDU10,OUT035,852.105235
FDS46,OUT045,1873.447559
FDO08,OUT049,2787.181462
NCV42,OUT018,1476.915045
FDP33,OUT035,4146.088988
FDJ12,OUT046,3320.590491
FDH04,OUT045,1450.014786
NCU54,OUT013,3339.983852
FDO36,OUT010,944.6457986
FDT37,OUT027,5489.591911
FDD14,OUT010,993.6543996
FDA16,OUT013,3527.83284
NCS42,OUT019,-434.9397152
FDP10,OUT019,-244.4399273
FDQ28,OUT049,2580.603535
FDK57,OUT010,20.5236281
FDK02,OUT013,1919.477856
FDW47,OUT018,1670.542561
NCC42,OUT018,1929.521421
FDQ37,OUT018,2789.680572
FDL40,OUT046,1548.292868
DRE13,OUT010,-474.6113337
FDQ34,OUT027,3111.144439
NCB54,OUT046,2035.09647
FDS48,OUT049,2481.122378
FDO15,OUT045,1181.350609
NCT30,OUT013,775.1675134
FDU49,OUT027,2888.826222
FDE21,OUT046,1859.23786
FDS49,OUT019,-627.9329831
FDT38,OUT027,2839.245694
FDZ01,OUT045,1651.695045
FDC41,OUT035,1372.600098
DRG13,OUT010,668.664227
NCZ42,OUT018,3452.526538
NCM07,OUT045,1308.657657
NCV17,OUT018,1804.962196
DRK39,OUT035,1474.642922
FDS37,OUT018,1577.333815
FDV12,OUT019,-294.6012814
NCG19,OUT018,3400.71375
FDS51,OUT013,1073.912314
NCO14,OUT046,715.3866415
FDC38,OUT046,2128.099478
FDN15,OUT046,2240.409954
NCH42,OUT013,3621.257344
FDQ22,OUT046,654.8835901
FDC05,OUT013,3160.858824
FDZ31,OUT013,3104.442298
DRJ23,OUT049,3102.311465
FDC52,OUT035,2602.084433
DRD12,OUT010,-479.3691453
FDV55,OUT017,2414.809487
FDD32,OUT046,1374.549212
FDR01,OUT049,3334.587824
FDY08,OUT019,331.1087793
FDQ45,OUT045,2925.181629
DRN11,OUT027,3719.887187
NCS05,OUT018,1859.747365
FDY32,OUT035,2728.297252
NCD31,OUT045,2556.892913
NCE06,OUT049,2643.780417
NCP14,OUT046,1623.169645
NCF18,OUT019,1093.996777
FDF14,OUT018,2148.502013
FDB22,OUT017,2550.591871
NCH54,OUT049,2609.771595
FDU27,OUT035,991.9866923
FDS58,OUT027,4033.140232
NCU29,OUT035,2440.153685
FDJ57,OUT013,3039.337577
FDL56,OUT049,1490.858033
FDH60,OUT035,3282.571724
FDN24,OUT018,610.2027087
FDD02,OUT017,2017.806906
FDP15,OUT017,4157.017345
FDB28,OUT027,4575.261197
DRC49,OUT045,2240.264527
NCG30,OUT018,1662.089883
FDJ14,OUT049,1442.168389
FDL52,OUT045,633.5114081
NCG19,OUT027,5101.745692
NCN41,OUT035,2103.678404
FDW22,OUT013,3616.30048
FDI02,OUT013,1863.622355
FDV51,OUT045,2578.764554
FDV48,OUT046,1346.342769
NCL17,OUT019,324.9719157
FDP46,OUT045,1395.206601
FDU10,OUT045,611.9635756
FDT37,OUT010,2143.127909
FDI27,OUT035,984.7282558
FDN51,OUT046,4172.217477
FDW07,OUT035,1586.719664
FDN45,OUT049,3621.167536
DRN37,OUT027,4073.408648
DRF48,OUT049,3076.049915
FDP38,OUT019,-1030.167817
NCX18,OUT027,4543.705928
FDK45,OUT018,1578.273731
FDZ37,OUT049,1561.36784
FDS50,OUT018,3262.377647
NCR54,OUT018,2791.36485
NCS17,OUT035,1643.420466
FDV31,OUT046,2824.182609
DRE27,OUT017,1610.82835
FDN60,OUT013,2565.55001
FDK26,OUT013,3023.40564
FDX37,OUT018,1344.690237
FDW31,OUT046,3180.620702
FDX26,OUT018,2634.560085
DRL49,OUT019,356.2389102
FDU49,OUT017,1540.175449
FDY58,OUT046,3622.668085
FDN03,OUT045,3926.553959
NCV06,OUT010,1118.455301
FDH53,OUT045,1342.210631
FDG31,OUT018,818.7741837
NCC06,OUT045,1992.122847
FDS13,OUT049,4285.423302
FDP16,OUT035,4047.996997
FDA35,OUT013,2016.704685
DRP47,OUT018,3693.759891
FDY28,OUT010,1540.947321
FDY20,OUT035,1660.331397
NCH30,OUT017,1852.102369
NCR29,OUT019,-982.189971
NCP05,OUT013,2388.885199
NCF30,OUT019,44.97073773
FDA08,OUT035,2825.130765
FDN51,OUT027,5612.239461
FDH12,OUT046,1721.599151
FDY39,OUT017,3031.310723
NCO53,OUT045,2805.350851
FDB40,OUT046,2378.287704
FDH02,OUT049,1610.21299
FDY11,OUT027,2557.546221
FDQ09,OUT019,-71.85625116
FDP16,OUT013,3938.235088
NCF55,OUT018,303.8981752
FDY09,OUT027,4266.206916
FDY39,OUT045,2887.025222
NCU53,OUT049,2691.310232
NCT41,OUT049,2497.704563
FDJ45,OUT046,614.9530427
FDR28,OUT013,2682.927725
FDN08,OUT013,1977.393484
FDJ07,OUT049,1944.07993
FDZ09,OUT027,4057.391857
FDQ14,OUT017,2493.549465
FDY12,OUT027,2319.588275
FDK57,OUT046,1937.030256
FDD20,OUT049,2076.710189
FDS36,OUT018,1565.406565
FDI40,OUT049,1782.893483
FDJ40,OUT045,1768.169255
FDE08,OUT013,2380.736545
DRK01,OUT013,1572.636217
FDC58,OUT049,840.8016849
FDE50,OUT046,3045.295542
FDX48,OUT035,2628.261919
DRM35,OUT018,2536.334171
FDG41,OUT013,1826.947548
FDB52,OUT046,4044.021472
FDV19,OUT045,2519.243396
DRG48,OUT017,2398.389642
FDI26,OUT013,2907.949315
FDU11,OUT019,30.63771791
FDF59,OUT019,146.6665724
FDR07,OUT049,1661.210475
NCE06,OUT017,2635.781436
FDE10,OUT046,2162.026209
NCO55,OUT046,1720.951661
FDZ13,OUT013,930.6567237
FDT50,OUT017,1690.696233
FDH12,OUT010,-215.1474394
FDD21,OUT045,1868.244029
NCM05,OUT013,4159.823032
FDK04,OUT013,1017.027684
FDN33,OUT017,1679.110005
NCM18,OUT010,-909.2534051
DRC25,OUT049,1481.947194
FDT47,OUT017,1704.422669
FDD45,OUT027,2991.302187
NCD07,OUT018,1536.783755
NCY54,OUT010,784.9436572
FDL12,OUT049,1131.71481
FDL02,OUT017,1814.442936
FDC60,OUT035,1647.256665
FDR37,OUT017,3001.161933
FDY16,OUT017,3057.712524
FDU26,OUT045,1921.68358
FDN24,OUT013,904.5707444
FDH44,OUT013,2456.532806
FDE23,OUT010,-1085.42418
FDW60,OUT017,2943.302993
FDQ55,OUT049,2023.796466
FDV32,OUT027,2469.729103
FDV03,OUT010,572.5984206
FDY14,OUT010,2283.984248
NCL55,OUT027,5422.097151
DRF25,OUT017,742.3793891
FDX03,OUT046,796.6477997
FDF40,OUT045,3904.337613
FDX24,OUT010,-410.9830749
FDA25,OUT049,1799.461872
FDH21,OUT018,2261.285995
FDB47,OUT010,1419.489046
FDT34,OUT019,-246.2040285
FDS39,OUT010,357.5962266
NCU05,OUT046,1256.440407
FDE02,OUT049,1606.230999
FDL25,OUT035,1656.900208
FDC50,OUT049,1605.20779
FDZ32,OUT049,1869.069474
FDV14,OUT045,1360.505026
FDR07,OUT045,1505.858817
FDB26,OUT049,1027.683972
NCR50,OUT045,2358.640514
FDP01,OUT018,2213.328398
FDH57,OUT045,2044.22429
FDM60,OUT027,2175.572022
FDA45,OUT017,2857.625198
FDU55,OUT017,4177.249067
FDH40,OUT035,1540.00484
FDG40,OUT019,-1313.763674
FDT12,OUT049,3689.818387
DRL59,OUT045,826.4676026
FDT47,OUT018,1377.575986
FDI60,OUT017,1211.26042
DRF51,OUT027,2055.322164
NCK31,OUT049,931.4064299
FDB08,OUT045,2508.4427
FDM44,OUT035,1799.367287
FDD46,OUT018,2141.615633
FDR27,OUT019,215.090729
FDV56,OUT010,-99.94073825
FDM02,OUT049,1542.813384
FDU45,OUT018,1588.800211
FDZ10,OUT017,2101.252448
NCK31,OUT010,-1082.283285
FDR27,OUT035,2328.859068
FDF33,OUT013,1788.625722
FDJ36,OUT046,1705.136268
FDP33,OUT049,4112.548278
FDG17,OUT046,3920.973004
FDG47,OUT027,5604.520267
NCW29,OUT046,2037.138016
DRH59,OUT017,1258.985137
FDR32,OUT017,3754.600935
FDP48,OUT035,3083.651614
FDG17,OUT035,4064.074744
DRJ59,OUT017,768.8384466
FDY48,OUT027,3126.594024
FDB02,OUT046,2836.314257
FDN10,OUT019,0.434380595
NCD55,OUT035,842.2840328
FDX34,OUT013,1989.652639
FDZ38,OUT045,2673.396597
DRF37,OUT049,4212.967017
DRL47,OUT019,89.50796104
FDL27,OUT035,1208.635218
NCP53,OUT035,3863.9521
FDT03,OUT019,1041.747195
FDJ28,OUT035,3200.250524
FDF40,OUT018,3689.169894
FDA32,OUT035,3582.667165
NCP02,OUT017,1039.275415
FDZ31,OUT045,3047.03783
NCQ29,OUT013,4130.800479
FDP57,OUT010,-216.4036461
FDL32,OUT027,3297.340157
DRB01,OUT035,3174.581883
FDJ40,OUT046,1812.385839
FDO24,OUT018,2233.808037
FDO11,OUT018,3689.635041
FDA56,OUT035,2093.111214
FDF02,OUT045,1629.865895
FDA10,OUT013,1974.158432
NCI55,OUT017,2025.253457
FDZ40,OUT010,-1010.927331
FDV08,OUT049,822.3598481
FDN48,OUT013,1492.728802
FDU57,OUT017,2525.471505
DRF49,OUT013,1856.449595
FDS02,OUT035,3262.596239
FDS43,OUT046,2966.171233
FDT16,OUT013,4166.707811
FDX19,OUT027,5136.165091
FDK15,OUT046,1589.922153
DRA12,OUT049,2342.36849
FDY35,OUT017,904.4632786
NCU42,OUT013,2709.7184
FDD26,OUT013,3006.838805
FDR11,OUT018,2310.289331
NCP53,OUT045,3703.054406
FDP34,OUT045,2427.923642
NCV41,OUT019,-144.0779388
FDN20,OUT018,2387.694943
FDZ16,OUT018,2828.36931
FDZ28,OUT049,2175.401935
NCL55,OUT013,4006.192343
NCJ17,OUT046,1338.265817
FDT37,OUT046,4034.998646
FDV51,OUT049,2774.506512
FDZ28,OUT035,2252.429638
FDN27,OUT013,1924.893935
FDS14,OUT019,625.2089871
FDZ58,OUT045,1911.692853
FDD46,OUT046,2461.695698
FDJ03,OUT035,1002.663481
FDU03,OUT010,979.2905416
FDA33,OUT027,3826.033988
NCW53,OUT035,3155.949153
NCC55,OUT017,699.0701261
FDP52,OUT019,1768.638543
FDE39,OUT049,2043.492324
FDB44,OUT035,3494.285774
FDG59,OUT013,674.3785153
FDI05,OUT013,1276.268549
FDF59,OUT045,2000.204524
FDM39,OUT019,965.1024941
FDB14,OUT013,1539.013649
NCS05,OUT019,237.5834094
DRJ35,OUT045,960.2500298
FDO31,OUT019,-549.1265896
FDA31,OUT046,2751.461563
FDX40,OUT049,750.6245051
FDW56,OUT045,2991.39181
FDH09,OUT018,587.5546874
FDA52,OUT019,915.3454239
FDF20,OUT019,1246.67106
FDE40,OUT046,1046.292294
NCU17,OUT046,1587.644429
NCP14,OUT035,1825.314216
FDN25,OUT027,2426.415303
FDU39,OUT049,1086.074307
NCM05,OUT017,4243.622128
FDU07,OUT017,2477.926639
FDF28,OUT049,2169.264514
FDR57,OUT049,2683.747271
FDJ33,OUT013,2047.058563
DRH23,OUT035,1031.053635
FDQ52,OUT046,3917.140513
DRK13,OUT035,3248.157918
FDP09,OUT046,3357.242456
FDR08,OUT027,3212.0965
FDV50,OUT045,1896.304305
FDT13,OUT049,3121.095904
FDJ27,OUT027,3106.581461
FDH21,OUT046,2509.789959
FDW14,OUT027,2923.792467
FDL52,OUT049,824.5938913
FDW28,OUT017,3198.784604
FDL40,OUT049,1682.743935
FDE24,OUT046,2259.624567
FDX35,OUT049,3745.337313
FDP46,OUT017,1520.268155
FDX56,OUT045,3251.401173
FDQ45,OUT049,3098.353921
FDK50,OUT027,4022.832407
FDY26,OUT045,3335.366254
FDQ09,OUT017,1931.272494
FDN39,OUT049,2823.533128
FDP13,OUT017,813.1696448
FDR51,OUT013,2467.110808
FDZ49,OUT010,1565.980363
FDL28,OUT018,3406.480417
FDZ10,OUT035,2162.924986
FDK38,OUT013,2400.360023
DRL49,OUT027,3719.425497
FDR15,OUT013,2526.96114
FDQ24,OUT035,4117.435099
FDD56,OUT013,2869.928162
NCR42,OUT046,542.0007234
FDH52,OUT045,1040.577424
FDH57,OUT019,199.2400217
FDR15,OUT010,639.7597756
FDJ34,OUT035,2191.126837
FDW37,OUT035,1628.018319
FDQ23,OUT018,1374.414183
FDP34,OUT013,2535.061989
FDE04,OUT027,4375.785681
FDC48,OUT045,1276.714867
FDA47,OUT019,699.3990222
FDI35,OUT018,2587.788383
NCV05,OUT013,2501.729812
FDR28,OUT045,2574.311922
FDH31,OUT017,1721.723939
FDP59,OUT019,-178.9255729
FDS19,OUT018,1016.607714
FDM60,OUT045,692.2177068
FDJ44,OUT018,2510.336851
DRH51,OUT017,1470.238368
